person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,72,3.144791672627131,3.618768470154868,0.7680710421668159,0.9090727995321007,-0.8522745298633234,-0.17232788269354177
P13,75,3.699000024795532,3.57108403523763,0.4991964181264242,0.6523862399526804,-0.009764741029519186,0.1991810326697438
P8,87,4.603451728820801,4.702299605840924,0.23227273458721995,0.31433074115436976,0.05778324917077138,0.3906946973972703
P9,87,4.41325516536318,4.758707167088301,0.43631689575896865,0.5298977026140047,-0.3329447829268293,0.5057830082986071
