exercise,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
E0,16,3.6318750381469727,3.935161828994751,0.49202293157577515,0.6058414578437805,0.40058831850371734,0.7611594582023303
E1,11,4.186363697052002,4.192951202392578,0.35703012347221375,0.48796194791793823,0.6568618336617071,0.8258897635693135
E2,9,3.9977777004241943,4.169558048248291,0.329018771648407,0.44501227140426636,0.709129776916778,0.8954152248350065
E4,10,3.613999843597412,4.268675804138184,0.6853538751602173,0.8279871344566345,-0.15413800842077174,0.7917013055603732
E5,11,4.268181800842285,4.217495441436768,0.3498149514198303,0.4680508077144623,0.3129153465452521,0.6964844871372218
E6,11,4.489090442657471,4.340963840484619,0.3019700050354004,0.39818117022514343,0.6378892647392256,0.8319587931216136
E8,11,4.248636245727539,4.336923599243164,0.3180980384349823,0.47981706261634827,0.6521098108161297,0.8230048720839528
