person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,19,3.137631893157959,3.6342320442199707,0.6972491145133972,0.8244745135307312,-0.8970037206262094,-0.21626768882827238
P13,20,3.6447501182556152,3.6843109130859375,0.5245904922485352,0.6208711266517639,0.004372163965099318,0.13807637004524767
P8,20,4.734999656677246,4.6661553382873535,0.1750975400209427,0.21261952817440033,0.2724673617674992,0.5905566187116128
P9,20,4.60675048828125,4.754365921020508,0.25208136439323425,0.3381529152393341,0.12976432786381187,0.5780548549200479
