person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,5,3.172000026702881,3.6580008983612062,0.9203158855438233,1.0360999235617674,-0.37809537240882896,-0.5009377462954455
P8,3,4.006666660308838,4.3009975751241045,0.2943309148152669,0.30837313443477227,-37.20747958790167,-0.9877277030405247
P9,3,3.5231333573659263,4.390204270680745,0.8670709133148193,0.884542799159833,-46.581688668315245,-0.31792545933070276
