person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,24,3.144791603088379,3.554136276245117,0.7520885467529297,0.8750393986701965,-0.7161817223178792,-0.3398400727765514
P13,25,3.699000358581543,3.4946060180664062,0.4956805109977722,0.6637108325958252,-0.04512549198115101,0.24028113055768283
P8,29,4.603451251983643,4.628203392028809,0.2066018432378769,0.27497777342796326,0.2789384194409853,0.5336524067396126
P9,29,4.413255214691162,4.731441974639893,0.417030394077301,0.5193336606025696,-0.28032733802429477,0.4671042296498055
