person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,5,3.172000026702881,4.179123115539551,1.2000042915344238,1.3426570642836106,-1.3142282643225331,-0.22476307198413673
P8,3,4.006666660308838,4.130689938863118,0.1240232785542806,0.12680373915245705,-5.460400463631871,0.999918332018567
P9,3,3.5231333573659263,4.17099396387736,0.647860606511434,0.6617390244279819,-25.63027443266816,0.008413250502623652
