person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,72,3.144791672627131,3.5955180393324957,0.7186376618014442,0.8625325437240073,-0.6674737601996565,-0.2070894372953322
P13,75,3.699000024795532,3.5962790203094483,0.5273460578918457,0.6724705144824166,-0.07289472665654562,0.016493322270652686
P8,87,4.603451728820801,4.65328608436146,0.23630118644100495,0.32047567665826876,0.020583865405638835,0.3196530606003074
P9,87,4.41325516536318,4.698290320648544,0.4028293456154308,0.5124073185261134,-0.24640371253128568,0.3737168209888334
