person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,72,3.144791672627131,3.69636141260465,0.7679809199439155,0.9147800830110177,-0.8756052033837707,-0.12362637316470096
P13,75,3.699000024795532,3.6496445973714193,0.5091224702199301,0.6512622134477639,-0.006288197567614562,0.11644437676017341
P8,87,4.603451728820801,4.638018717710999,0.23898673879689183,0.29913168933441575,0.1466995884698058,0.3998167990906008
P9,87,4.41325516536318,4.706015948591562,0.3973811577106344,0.4826900442989571,-0.1060245545428431,0.5894548714523419
