person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,19,3.137631893157959,3.695734977722168,0.7438917756080627,0.8881890773773193,-1.2015301085780616,-0.10079720611542031
P13,20,3.6447501182556152,3.705742359161377,0.501893937587738,0.6073818206787109,0.04716491375082754,0.2933882585902413
P8,20,4.734999656677246,4.6551642417907715,0.1782868206501007,0.21597254276275635,0.24933993356622286,0.60671798047914
P9,20,4.60675048828125,4.768771648406982,0.2924717366695404,0.35745012760162354,0.027607846315065188,0.4782963905458573
