person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,15,3.172000026702881,3.512571334838867,0.9337069829305013,1.058393146162009,-0.43803689512337174,-0.19456340684395138
P8,9,4.006666660308838,4.5434585677252874,0.5367919074164497,0.5417259817153202,-116.91108888802043,0.23444948577019203
P9,9,3.5231333573659263,4.5711630715264215,1.0480297141604953,1.0585777292430074,-67.14714314221155,0.2423920498122433
