person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P0,3,4.408199787139893,4.391863187154134,0.11434253056844075,0.11946636150526353,0.0,
P10,3,2.140000104904175,3.672746260960897,1.532746156056722,1.5360894150950244,0.0,
P11,3,4.559999942779541,3.5902300675710044,0.9697698752085367,0.9993515518767293,0.0,
P12,9,2.5200000603993735,3.67693206999037,1.1569320095909967,1.2299654991716256,-19.046143017715014,-0.6885615881992531
P5,3,4.619999885559082,4.469908396402995,0.1855189005533854,0.26346975058088934,0.0,
P7,3,4.559999942779541,4.217324495315552,0.34267544746398926,0.43037495258726954,0.0,
