person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,15,2.927999973297119,3.114929024378459,0.518789529800415,0.5458598341374632,-0.17820348089367943,0.06940718446536143
P13,15,3.3,3.0486551602681478,0.3376677831013997,0.4296920311207642,-0.4928460380566895,0.26582302565811144
P8,9,4.6533331871032715,4.453674104478624,0.19965908262464735,0.2075381838461829,-14.631033031055109,0.5147918984880107
P9,9,4.336666584014893,4.3893980450100365,0.2665954695807563,0.2941603761755138,-0.0059062816912756055,0.22697095723984148
