person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,5,3.172000026702881,3.555696392059326,0.8806939125061035,1.0055563853722105,-0.2980423062406956,0.01784541320872674
P8,3,4.006666660308838,4.507748921712239,0.5010822614034017,0.5085567787766896,-102.91403637687505,-0.1055742868416171
P9,3,3.5231333573659263,4.481707255045573,0.9585738976796468,0.9588308795391229,-54.909572654506114,0.9877443936188083
