person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,72,3.144791672627131,3.388149380683899,0.6504072182708316,0.7822622665804653,-0.3715536244150657,-0.18064825404017848
P13,75,3.699000024795532,3.431463311513265,0.5466121451059978,0.7203846792425025,-0.23123103208820162,0.042770646362550895
P8,87,4.603451728820801,4.587984364608238,0.26508065475814646,0.34779242918136527,-0.15349935419358562,0.1817814994286171
P9,87,4.41325516536318,4.655064643114462,0.3825199247776777,0.4978062496613052,-0.17638309566930865,0.34356570070658554
