person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,19,3.137631893157959,3.6468935012817383,0.7108504772186279,0.8688597679138184,-1.1067504550715959,-0.204573750720783
P13,20,3.6447501182556152,3.6824493408203125,0.4934907555580139,0.594300389289856,0.08776629415236537,0.3067514003301968
P8,20,4.734999656677246,4.666475296020508,0.16501256823539734,0.19149528443813324,0.40985002731058695,0.6977120244942894
P9,20,4.60675048828125,4.7708868980407715,0.2755354642868042,0.3468746244907379,0.08429486918697571,0.5587328342826164
