person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,24,3.144791672627131,3.5702505012353263,0.7191871404647827,0.8427851152825023,-0.5919951549766926,-0.1137916551198838
P13,25,3.699000024795532,3.608283863067627,0.4946612453460693,0.6480659216718736,0.0035649701912797704,0.16244249732178648
P8,29,4.603451728820801,4.612438908938704,0.22624366036776838,0.28813151468436554,0.20830366880675322,0.47931098300357805
P9,29,4.41325516536318,4.598575427614409,0.461284012630068,0.5363923250050927,-0.3658191453681139,-0.10114690953522046
