person,num_test_trials,mean_true_score,mean_predicted_score,MAE,RMSE,R2,PCC
P12,24,3.144791672627131,3.3880754013856254,0.6706036925315857,0.7916639042395899,-0.4047198380827426,-0.22397527371940257
P13,25,3.699000024795532,3.3559031200408938,0.561927547454834,0.7591869997702365,-0.36743956830610824,-0.06459902727192188
P8,29,4.603451728820801,4.622150240273311,0.3129385422016012,0.3931879731904969,-0.47427179927201535,0.1284613638629717
P9,29,4.41325516536318,4.5142612868341905,0.47768822209588413,0.5869999886534786,-0.6357023274898141,-0.1074478939265128
